item_id,knowledge_code
280,[60]
281,[60]
282,[60]
283,[60]
284,[60]
285,[60]
286,[60]
287,[45]
288,[33]
289,[38]
290,[33]
291,[38]
292,[45]
293,[2]
294,[2]
295,[2]
296,[36]
297,[2]
298,[2]
299,[2]
300,[2]
301,[2]
302,[2]
303,[2]
304,[2]
305,[2]
306,[2]
307,[2]
308,[2]
309,[2]
310,[37]
311,[37]
312,[37]
313,[60]
314,[60]
315,[60]
316,[60]
317,[52]
318,[46]
319,[46]
320,[46]
321,[46]
322,[52]
323,[52]
324,"[46, 60]"
325,"[46, 60]"
326,"[46, 60]"
327,"[37, 60]"
328,"[1, 60]"
329,[1]
330,[15]
331,[37]
332,[70]
333,"[70, 47]"
334,"[70, 47]"
335,"[37, 47]"
336,[47]
337,"[47, 46]"
338,"[47, 46]"
339,"[47, 46]"
340,"[47, 52]"
341,"[83, 60]"
342,[60]
343,[60]
344,[60]
345,[60]
346,[60]
347,[67]
348,[48]
349,[48]
350,[48]
351,"[48, 60]"
352,"[48, 60]"
353,"[48, 60]"
354,"[67, 60]"
355,"[34, 69]"
356,"[34, 69]"
357,"[8, 6]"
358,"[34, 6]"
359,"[34, 71]"
360,"[34, 6]"
361,[34]
362,[34]
363,"[34, 37]"
364,"[34, 2]"
365,"[34, 36]"
366,"[34, 2]"
367,"[66, 2]"
368,[66]
369,[66]
370,[66]
371,[34]
372,[34]
373,[34]
374,[34]
375,[34]
376,[48]
377,[34]
378,[68]
379,[68]
380,[68]
381,[37]
382,[37]
383,[37]
384,[37]
385,[55]
386,[55]
387,[55]
388,[55]
389,[64]
390,[64]
391,[64]
392,[64]
393,"[64, 69]"
394,"[64, 69]"
395,"[64, 6]"
396,"[64, 6]"
397,"[64, 71]"
398,"[64, 6]"
399,[64]
400,[64]
401,[64]
402,[64]
403,"[64, 46]"
404,"[64, 46]"
405,"[64, 46]"
406,"[64, 46]"
407,"[64, 52]"
408,[5]
409,[5]
410,[5]
411,[5]
412,[11]
413,[11]
414,[87]
415,[11]
416,"[11, 2]"
417,"[68, 2]"
418,"[2, 87]"
419,"[2, 25]"
420,"[2, 87]"
421,"[27, 2]"
422,"[27, 2]"
423,"[27, 2]"
424,[27]
425,[27]
426,[27]
427,[56]
428,[43]
429,[56]
430,[43]
431,"[43, 41]"
432,"[6, 60]"
433,"[6, 60]"
434,"[64, 41]"
435,"[25, 38]"
436,"[25, 60]"
437,"[25, 60]"
438,"[25, 60]"
439,"[64, 60]"
440,"[64, 37]"
441,"[64, 37]"
442,"[64, 37]"
443,"[42, 1]"
444,"[42, 1]"
445,"[15, 42]"
446,"[37, 42]"
447,[42]
448,[42]
449,[42]
450,"[55, 63]"
451,"[55, 63]"
452,"[55, 63]"
453,"[55, 63]"
454,"[51, 60]"
455,"[51, 60]"
456,"[51, 60]"
457,"[11, 60]"
458,"[11, 60]"
459,"[11, 60]"
460,"[11, 60]"
461,"[8, 60]"
462,"[8, 6]"
463,"[8, 6]"
464,"[8, 88]"
465,"[8, 6]"
466,"[8, 38]"
467,"[8, 15]"
468,"[49, 40]"
469,"[79, 47]"
470,"[49, 60]"
471,"[49, 47]"
472,"[63, 47]"
473,"[33, 60]"
474,"[33, 60]"
475,"[63, 60]"
476,"[75, 60]"
477,"[54, 63]"
478,"[54, 63]"
479,"[54, 63]"
480,"[53, 63]"
481,[53]
482,[53]
483,[33]
484,[33]
485,[33]
486,[33]
487,[33]
488,[57]
489,[57]
490,[57]
491,[57]
492,[57]
493,[5]
494,[3]
495,[3]
496,[3]
497,[5]
498,[52]
499,[52]
500,[52]
501,[52]
502,[8]
503,[8]
504,"[8, 66]"
505,"[8, 66]"
506,"[8, 66]"
507,"[75, 63]"
508,"[12, 63]"
509,[89]
510,[75]
511,[29]
512,[29]
513,[29]
514,[57]
515,[52]
516,[52]
517,[52]
518,[52]
519,[52]
520,[52]
521,"[47, 63]"
522,"[47, 63]"
523,"[47, 63]"
524,[44]
525,[44]
526,[44]
527,[44]
528,[44]
529,[35]
530,[25]
531,[35]
532,"[35, 34]"
533,[35]
534,"[35, 34]"
535,"[25, 34]"
536,"[25, 34]"
537,"[51, 34]"
538,[51]
539,[51]
540,[51]
541,[12]
542,[12]
543,[12]
544,[12]
545,[12]
546,[12]
547,[12]
548,[35]
549,[25]
550,[25]
551,[25]
552,"[35, 34]"
553,"[25, 82]"
554,"[25, 80]"
555,"[25, 81]"
556,"[35, 48]"
557,[33]
558,"[33, 38]"
559,[33]
560,"[33, 38]"
561,"[33, 45]"
562,"[5, 45]"
563,[5]
564,[5]
565,[5]
566,[5]
567,[8]
568,[8]
569,[8]
570,[86]
571,[86]
572,[86]
573,[72]
574,[72]
575,[72]
576,[84]
577,"[43, 38]"
578,"[57, 38]"
579,"[57, 38]"
580,"[57, 38]"
581,"[51, 15]"
582,"[57, 15]"
583,"[57, 15]"
584,"[11, 15]"
585,[11]
586,[11]
587,[11]
588,[11]
589,[35]
590,[35]
591,[25]
592,"[35, 15]"
593,"[35, 15]"
594,"[25, 15]"
595,"[35, 15]"
596,"[25, 40]"
597,"[35, 40]"
598,"[54, 40]"
599,"[40, 54]"
600,"[15, 54]"
601,"[40, 54]"
602,"[54, 15]"
603,"[54, 15]"
604,"[63, 15]"
605,"[8, 15]"
606,"[63, 15]"
607,"[34, 15]"
608,"[34, 15]"
609,"[34, 15]"
610,[34]
611,[34]
612,[39]
613,[38]
614,[38]
615,[39]
616,[39]
617,[57]
618,"[57, 47]"
619,[39]
620,[34]
621,[63]
622,[64]
623,[62]
624,[58]
625,[47]
626,[27]
627,[59]
628,[35]
629,[68]
630,[58]
631,[60]
632,"[65, 34]"
633,"[15, 34]"
634,"[15, 60]"
635,"[58, 60]"
636,"[13, 37]"
637,"[6, 37]"
638,"[29, 15]"
639,"[15, 43]"
640,"[15, 29]"
641,"[61, 15]"
642,"[2, 15]"
643,"[50, 15]"
644,"[34, 15]"
645,"[30, 37]"
646,"[34, 15]"
647,"[5, 15]"
648,"[34, 15]"
649,"[24, 37]"
650,"[58, 15]"
651,"[65, 15]"
652,"[51, 15]"
653,"[11, 15]"
654,"[68, 37]"
655,"[27, 15]"
656,"[57, 15]"
657,[15]
658,"[55, 15]"
659,"[11, 15]"
660,[37]
661,[23]
662,[22]
663,[22]
664,[24]
665,[19]
666,[20]
667,"[20, 15]"
668,"[20, 15]"
669,"[16, 15]"
670,"[16, 15]"
671,"[16, 15]"
672,"[17, 15]"
673,"[17, 15]"
674,"[18, 15]"
675,"[21, 37]"
676,[6]
677,[6]
678,[6]
679,[6]
680,[12]
681,[12]
682,[37]
683,"[67, 37]"
684,"[5, 37]"
685,"[67, 37]"
686,[5]
687,[5]
688,[67]
689,[5]
690,[5]
691,[5]
692,[67]
693,[5]
694,[5]
695,[5]
696,[38]
697,[38]
698,[60]
699,[38]
700,[60]
701,[60]
702,[60]
703,[37]
704,[37]
705,[37]
706,[37]
707,[37]
708,[37]
709,[37]
710,[37]
711,[37]
712,[37]
713,[37]
714,[37]
715,[37]
716,[37]
717,[37]
718,[37]
719,[37]
720,[12]
721,[12]
722,[37]
723,[11]
724,[11]
725,"[11, 39]"
726,"[35, 39]"
727,"[25, 39]"
728,"[25, 39]"
729,"[35, 37]"
730,"[35, 34]"
731,"[58, 37]"
732,[58]
733,[58]
734,[58]
735,[58]
736,[58]
737,[58]
738,[58]
739,[58]
740,[58]
741,[58]
742,[58]
743,[58]
744,[58]
745,[58]
746,[58]
747,[58]
748,[58]
749,[58]
750,[58]
751,[58]
752,[58]
753,[58]
754,[58]
755,[58]
756,[58]
757,[58]
758,[58]
759,[58]
760,[58]
761,[58]
762,[58]
763,[58]
764,[58]
765,[58]
766,[58]
767,[58]
768,[58]
769,[27]
770,[27]
771,[58]
772,[58]
773,[58]
774,[27]
775,[58]
776,[58]
777,[58]
778,[58]
779,[58]
780,[58]
781,[58]
782,"[58, 43]"
783,"[58, 56]"
784,"[58, 43]"
785,"[58, 43]"
786,"[58, 56]"
787,"[58, 56]"
788,[58]
789,[58]
790,[58]
791,[58]
792,[58]
793,[58]
794,[58]
795,[58]
796,[58]
797,[58]
798,[59]
799,[59]
800,[59]
801,[59]
802,[59]
803,[59]
804,[59]
805,"[59, 25]"
806,"[59, 25]"
807,"[59, 25]"
808,"[58, 25]"
809,"[58, 55]"
810,"[58, 55]"
811,"[58, 55]"
812,"[58, 55]"
813,[58]
814,[58]
815,[58]
816,[58]
817,[58]
818,"[58, 12]"
819,"[58, 12]"
820,"[58, 12]"
821,[58]
822,[58]
823,[58]
824,"[58, 12]"
825,[58]
826,[58]
827,[58]
828,[58]
829,"[58, 53]"
830,"[58, 53]"
831,"[58, 53]"
832,"[58, 11]"
833,"[58, 87]"
834,"[77, 11]"
835,"[77, 51]"
836,"[77, 51]"
837,"[77, 51]"
838,"[77, 52]"
839,"[77, 52]"
840,"[77, 52]"
841,[51]
842,[51]
843,[51]
844,[51]
845,"[51, 54]"
846,"[51, 54]"
847,"[51, 54]"
848,"[72, 25]"
849,"[72, 35]"
850,"[61, 35]"
851,"[72, 35]"
852,[65]
853,[65]
854,[65]
855,"[65, 44]"
856,"[65, 44]"
857,[65]
858,"[51, 25]"
859,"[51, 25]"
860,"[51, 35]"
861,"[51, 29]"
862,"[51, 29]"
863,"[51, 29]"
864,[65]
865,[65]
866,[65]
867,[65]
868,[61]
869,[61]
870,[61]
871,[61]
872,[61]
873,[51]
874,"[51, 35]"
875,"[51, 35]"
876,"[51, 25]"
877,"[35, 51]"
878,[58]
879,[61]
880,[61]
881,[12]
882,[33]
883,[26]
884,[26]
885,[26]
886,[78]
887,[78]
888,"[78, 8]"
889,"[78, 8]"
890,"[78, 8]"
891,"[72, 8]"
892,"[61, 8]"
893,"[61, 11]"
894,"[72, 11]"
895,"[72, 11]"
896,"[43, 11]"
897,[61]
898,[72]
899,[61]
900,[61]
901,[61]
902,[61]
903,"[61, 27]"
904,"[61, 27]"
905,"[61, 27]"
906,[5]
907,[5]
908,"[5, 42]"
909,"[5, 42]"
910,"[5, 42]"
911,[44]
912,[44]
913,[44]
914,[44]
915,[61]
916,[61]
917,[61]
918,[61]
919,[61]
920,[61]
921,[61]
922,"[54, 27]"
923,"[54, 29]"
924,"[54, 27]"
925,[54]
926,[54]
927,[74]
928,[73]
929,[73]
930,[5]
931,"[5, 57]"
932,"[73, 57]"
933,"[72, 57]"
934,"[85, 43]"
935,"[72, 87]"
936,"[72, 25]"
937,"[72, 87]"
938,"[68, 72]"
939,[34]
940,[34]
941,[65]
942,[65]
943,[60]
944,[60]
945,[15]
946,[15]
947,[15]
948,[15]
949,[15]
950,[15]
951,[39]
952,"[39, 86]"
953,"[39, 86]"
954,"[41, 86]"
955,[40]
956,[40]
957,[33]
958,"[33, 11]"
959,"[33, 11]"
960,"[33, 11]"
961,"[33, 11]"
962,"[33, 11]"
963,"[33, 35]"
964,"[33, 25]"
965,"[33, 35]"
966,"[38, 35]"
967,[38]
968,[38]
969,[53]
970,[53]
971,[34]
972,[34]
973,[34]
974,[15]
975,[49]
976,[52]
977,[49]
978,[52]
979,[33]
980,[52]
981,[49]
982,"[52, 64]"
983,"[49, 64]"
984,"[52, 64]"
985,"[33, 64]"
986,"[52, 64]"
987,"[14, 64]"
988,"[14, 64]"
989,"[14, 64]"
990,"[14, 64]"
991,"[14, 64]"
992,"[14, 64]"
993,"[14, 64]"
994,"[14, 64]"
995,"[34, 64]"
996,"[34, 64]"
997,"[34, 64]"
998,"[34, 64]"
999,"[14, 64]"
1000,"[14, 64]"
1001,"[14, 5]"
1002,"[14, 5]"
1003,"[14, 5]"
1004,"[14, 5]"
1005,"[14, 6]"
1006,"[14, 64]"
1007,"[14, 6]"
1008,"[14, 64]"
1009,"[14, 64]"
1010,"[3, 64]"
1011,"[3, 64]"
1012,"[3, 33]"
1013,"[5, 33]"
1014,"[5, 63]"
1015,"[5, 63]"
1016,"[5, 54]"
1017,"[14, 75]"
1018,"[64, 75]"
1019,"[64, 75]"
1020,"[64, 75]"
1021,[64]
1022,[64]
1023,[14]
1024,[14]
1025,[24]
1026,[24]
1027,[24]
1028,[24]
1029,"[24, 11]"
1030,"[45, 57]"
1031,"[45, 57]"
1032,"[45, 57]"
1033,"[45, 57]"
1034,"[45, 57]"
1035,"[45, 3]"
1036,"[45, 3]"
1037,"[45, 3]"
1038,"[45, 5]"
1039,"[45, 5]"
1040,"[45, 12]"
1041,"[45, 89]"
1042,"[70, 75]"
1043,"[70, 75]"
1044,[70]
1045,[70]
1046,[33]
1047,[46]
1048,[33]
1049,[46]
1050,[33]
1051,[45]
1052,[33]
1053,[69]
1054,"[45, 72]"
1055,"[45, 72]"
1056,"[33, 84]"
1057,"[69, 72]"
1058,"[45, 24]"
1059,"[3, 24]"
1060,[3]
1061,[3]
1062,"[3, 57]"
1063,"[5, 57]"
1064,"[8, 57]"
1065,"[8, 57]"
1066,"[8, 57]"
1067,"[8, 50]"
1068,[8]
1069,[8]
1070,[8]
1071,[8]
1072,[5]
1073,[5]
1074,"[5, 57]"
1075,"[14, 57]"
1076,"[14, 57]"
1077,"[14, 57]"
1078,"[14, 25]"
1079,"[14, 54]"
1080,"[14, 54]"
1081,"[3, 54]"
1082,"[4, 54]"
1083,"[4, 54]"
1084,"[3, 95]"
1085,"[3, 95]"
1086,"[3, 86]"
1087,"[4, 86]"
1088,"[4, 86]"
1089,"[3, 95]"
1090,"[3, 95]"
1091,"[8, 5]"
1092,"[8, 5]"
1093,"[8, 5]"
1094,"[8, 5]"
1095,"[8, 5]"
1096,"[8, 5]"
1097,"[8, 5]"
1098,"[8, 5]"
1099,[8]
1100,[27]
1101,[28]
1102,[27]
1103,[29]
1104,[27]
1105,[27]
1106,[28]
1107,[27]
1108,[29]
1109,[27]
1110,[27]
1111,[11]
1112,[11]
1113,[11]
1114,"[11, 59]"
1115,"[11, 59]"
1116,"[1, 59]"
1117,"[1, 59]"
1118,"[2, 59]"
1119,"[2, 12]"
1120,"[9, 12]"
1121,"[30, 12]"
1122,"[31, 12]"
1123,"[9, 12]"
1124,"[10, 69]"
1125,"[33, 69]"
1126,"[33, 69]"
1127,"[33, 69]"
1128,"[33, 69]"
1129,"[33, 69]"
1130,"[30, 69]"
1131,"[31, 24]"
1132,"[30, 24]"
1133,"[25, 24]"
1134,"[26, 46]"
1135,"[26, 3]"
1136,"[25, 3]"
1137,"[90, 3]"
1138,"[34, 57]"
1139,"[68, 57]"
1140,"[68, 57]"
1141,"[34, 57]"
1142,"[34, 97]"
1143,"[68, 57]"
1144,"[68, 57]"
1145,"[34, 57]"
1146,"[11, 57]"
1147,"[11, 27]"
1148,"[11, 29]"
1149,"[11, 29]"
1150,"[11, 29]"
1151,"[11, 43]"
1152,"[11, 29]"
1153,"[11, 70]"
1154,"[11, 24]"
1155,"[11, 70]"
1156,"[11, 70]"
1157,"[11, 70]"
1158,"[11, 57]"
1159,"[11, 57]"
1160,"[11, 57]"
1161,[11]
1162,"[11, 24]"
1163,"[11, 24]"
1164,"[8, 24]"
1165,"[8, 34]"
1166,"[8, 6]"
1167,"[8, 6]"
1168,"[8, 6]"
1169,"[8, 6]"
1170,"[8, 6]"
1171,"[8, 2]"
1172,"[12, 1]"
1173,"[12, 30]"
1174,"[12, 1]"
1175,"[13, 69]"
1176,"[13, 69]"
1177,"[13, 69]"
1178,"[13, 69]"
1179,"[13, 69]"
1180,"[6, 98]"
1181,"[6, 98]"
1182,"[7, 98]"
1183,"[6, 92]"
1184,"[6, 35]"
1185,"[6, 35]"
1186,"[7, 35]"
1187,"[6, 35]"
1188,[15]
1189,[15]
1190,[15]
1191,[15]
1192,[15]
1193,[15]
1194,[15]
1195,[35]
1196,[35]
1197,[35]
1198,[35]
1199,[35]
1200,[35]
1201,[35]
1202,[6]
1203,[6]
1204,[7]
1205,[7]
1206,[5]
1207,[5]
1208,[5]
1209,[5]
1210,[32]
1211,[32]
1212,[32]
1213,[6]
1214,[12]
1215,[7]
1216,[6]
1217,[1]
1218,[1]
1219,[1]
1220,[1]
1221,[1]
1222,[1]
1223,[1]
1224,[1]
1225,[1]
1226,[1]
1227,[1]
1228,[1]
1229,[6]
1230,[13]
1231,[6]
1232,[36]
1233,[30]
1234,[36]
1235,[36]
1236,[30]
1237,[36]
1238,[36]
1239,[36]
1240,[30]
1241,[36]
1242,[37]
1243,[37]
1244,[37]
1245,[37]
1246,[37]
1247,[15]
1248,[15]
1249,"[15, 54]"
1250,"[15, 54]"
1251,"[15, 54]"
1252,"[15, 54]"
1253,[15]
1254,[15]
1255,"[30, 84]"
1256,"[30, 84]"
1257,"[31, 75]"
1258,"[30, 75]"
1259,"[34, 75]"
1260,"[68, 62]"
1261,"[68, 1]"
1262,"[34, 6]"
1263,"[45, 6]"
1264,"[45, 7]"
1265,"[45, 7]"
1266,"[38, 6]"
1267,"[38, 6]"
1268,[38]
1269,[38]
1270,[33]
1271,[33]
1272,[33]
1273,[33]
1274,[40]
1275,[40]
1276,[40]
1277,[33]
1278,[33]
1279,"[33, 69]"
1280,"[40, 62]"
1281,"[40, 4]"
1282,[40]
1283,[40]
1284,[38]
1285,[39]
1286,[39]
1287,[39]
1288,[39]
1289,[39]
1290,[39]
1291,[39]
1292,"[39, 1]"
1293,"[33, 91]"
1294,"[33, 91]"
1295,"[33, 6]"
1296,"[33, 6]"
1297,"[48, 6]"
1298,[46]
1299,"[46, 6]"
1300,"[46, 6]"
1301,"[46, 6]"
1302,"[46, 6]"
1303,[46]
1304,[46]
1305,[46]
1306,[46]
1307,"[46, 4]"
1308,"[46, 4]"
1309,"[46, 4]"
1310,"[46, 4]"
1311,[46]
1312,"[46, 4]"
1313,"[46, 4]"
1314,"[46, 4]"
1315,"[46, 4]"
1316,[46]
1317,[42]
1318,[38]
1319,[42]
1320,[42]
1321,[38]
1322,[42]
1323,[33]
1324,[33]
1325,[33]
1326,[33]
1327,[33]
1328,[33]
1329,[43]
1330,[43]
1331,[43]
1332,[33]
1333,[33]
1334,[33]
1335,[33]
1336,[39]
1337,[39]
1338,[39]
1339,[38]
1340,[39]
1341,[43]
1342,[38]
1343,[38]
1344,[38]
1345,[38]
1346,[38]
1347,[38]
1348,[43]
1349,"[39, 96]"
1350,"[39, 96]"
1351,"[39, 96]"
1352,"[43, 96]"
1353,"[43, 96]"
1354,[43]
1355,[43]
1356,[3]
1357,[3]
1358,[3]
1359,[3]
1360,[3]
1361,[3]
1362,[3]
1363,[3]
1364,[3]
1365,[3]
1366,[3]
1367,[3]
1368,[39]
1369,[39]
1370,[39]
1371,[38]
1372,[38]
1373,[38]
1374,[38]
1375,[38]
1376,[4]
1377,[6]
1378,[6]
1379,[76]
1380,[76]
1381,[7]
1382,[34]
1383,[76]
1384,[34]
1385,[34]
1386,[34]
1387,[46]
1388,[46]
1389,[46]
1390,[46]
1391,[46]
1392,[15]
1393,[15]
1394,[15]
1395,[15]
1396,[15]
1397,[12]
1398,[12]
1399,[12]
1400,[12]
1401,[12]
1402,[12]
1403,[12]
1404,[47]
1405,[47]
1406,[47]
1407,[2]
1408,[1]
1409,[2]
1410,[2]
1411,[47]
1412,"[47, 57]"
1413,"[47, 57]"
1414,"[44, 57]"
1415,"[44, 34]"
1416,[6]
1417,[58]
1418,[58]
1419,[71]
1420,[71]
1421,[48]
1422,[8]
1423,[8]
1424,[8]
1425,[71]
1426,[71]
1427,[65]
1428,[65]
1429,[30]
1430,[30]
1431,[36]
1432,[93]
1433,[93]
1434,[11]
1435,[69]
1436,[69]
1437,[69]
1438,[69]
1439,[69]
1440,[42]
1441,[42]
1442,[60]
1443,[60]
1444,[75]
1445,[75]
1446,[47]
1447,[52]
1448,[59]
1449,[12]
1450,[34]
1451,[34]
1452,[91]
1453,[91]
1454,[12]
1455,[45]
1456,[60]
1457,[45]
1458,[15]
1459,[15]
1460,[13]
1461,[50]
1462,[42]
1463,[12]
1464,[29]
1465,[13]
1466,[67]
1467,[32]
1468,[71]
1469,[1]
1470,[92]
1471,[59]
1472,[3]
1473,[29]
1474,[93]
1475,[14]
1476,[14]
1477,[14]
1478,[3]
1479,[3]
1480,[14]
1481,[47]
1482,[34]
1483,[27]
1484,[48]
1485,[58]
1486,[69]
1487,[71]
1488,[45]
1489,[93]
1490,[63]
1491,[34]
1492,[71]
1493,[1]
1494,[12]
1495,[42]
1496,[36]
1497,[75]
1498,[91]
1499,[52]
1500,[65]
1501,[75]
1502,[5]
1503,[67]
1504,[5]
1505,[5]
1506,[5]
1507,[67]
1508,[5]
1509,[5]
1510,[5]
1511,[67]
1512,[5]
1513,[5]
1514,[67]
1515,[37]
1516,[37]
1517,[37]
1518,[37]
1519,[37]
1520,[37]
1521,[37]
1522,[37]
1523,[37]
1524,[37]
1525,[37]
1526,[37]
1527,[37]
1528,[37]
1529,[37]
1530,[37]
1531,[94]
1532,[39]
1533,[39]
1534,[39]
1535,[34]
1536,[34]
1537,[34]
1538,[34]
1539,[34]
1540,[58]
1541,[58]
1542,[58]
1543,[27]
1544,[58]
1545,[58]
1546,[58]
1547,[58]
1548,[58]
1549,[58]
1550,[58]
1551,[58]
1552,[58]
1553,[58]
1554,[58]
1555,[58]
1556,[58]
1557,[58]
1558,[58]
1559,[58]
1560,[58]
1561,[58]
1562,[58]
1563,[58]
1564,[58]
1565,[58]
1566,[58]
1567,[58]
1568,[58]
1569,[58]
1570,[58]
1571,[58]
1572,[58]
1573,[59]
1574,[59]
1575,[59]
1576,[58]
1577,[58]
1578,[77]
1579,[77]
1580,[77]
1581,[77]
1582,[58]
1583,[58]
1584,[58]
1585,[58]
1586,[58]
1587,[77]
1588,[77]
1589,[77]
1590,[58]
1591,[58]
1592,[58]
1593,[58]
1594,[58]
1595,[58]
1596,[58]
1597,[58]
1598,[58]
1599,[58]
1600,[59]
1601,[59]
1602,[59]
1603,[59]
1604,[59]
1605,[58]
1606,[58]
1607,[58]
1608,[27]
1609,[58]
1610,[58]
1611,[58]
1612,[58]
1613,[52]
1614,[58]
1615,[65]
1616,[65]
1617,[65]
1618,[65]
1619,[65]
1620,[65]
1621,[65]
1622,[65]
1623,[65]
1624,[65]
1625,[85]
1626,[72]
1627,[72]
1628,[72]
1629,[72]
1630,[78]
1631,[78]
1632,[78]
1633,[78]
1634,[78]
1635,[44]
1636,[44]
1637,[44]
1638,[44]
1639,[54]
1640,[54]
1641,[54]
1642,[54]
1643,[54]
1644,[51]
1645,[51]
1646,[51]
1647,[51]
1648,[51]
1649,[51]
1650,[51]
1651,[51]
1652,[51]
1653,[51]
1654,[51]
1655,[61]
1656,[61]
1657,[61]
1658,[61]
1659,[61]
1660,[61]
1661,[61]
1662,[61]
1663,[61]
1664,[72]
1665,[72]
1666,[43]
1667,[61]
1668,[72]
1669,[72]
1670,[5]
1671,[5]
1672,[5]
1673,[5]
1674,[5]
1675,[74]
1676,[73]
1677,[5]
1678,[5]
1679,[73]
1680,[73]
1681,[61]
1682,[61]
1683,[61]
1684,[61]
1685,[72]
1686,[61]
1687,[72]
1688,[61]
1689,[61]
1690,[61]
1691,[61]
1692,[61]
1693,[61]
1694,[61]
1695,[85]
1696,[72]
1697,[72]
1698,[72]
1699,[72]
1700,[34]
1701,[34]
1702,[65]
1703,[65]
1704,[36]
1705,[36]
1706,[36]
1707,[36]
1708,[36]
1709,[36]
1710,[36]
1711,[30]
1712,[31]
1713,[36]
1714,[34]
1715,[67]
1716,[67]
